Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
MediaMerse,https://www.crunchbase.com/organization/mediamerse,,Private,For Profit,1-10,,Seed,2016-10-01,,2016-09-01,day,Active,,,2,1,Seed,1500,USD,1500,1500,USD,1500,Seed,1500,USD,1500,1500,USD,1500,,,"Greater Miami Area, East Coast, Southern US","Advertising, Information Technology, Sales and Marketing",,,,,,"Advertising, Information Technology, Marketing","Miami, Florida, United States",
fashionreverie,https://www.crunchbase.com/organization/fashionreverie,,Private,For Profit,1-10,,Equity Crowdfunding,2014-12-18,,2012-03-07,day,Active,,,,1,,1500,USD,1500,1500,USD,1500,Equity Crowdfunding,1500,USD,1500,1500,USD,1500,,,"Greater New York Area, East Coast, Northeastern US",Sales and Marketing,,,,,,Public Relations,"New York, New York, United States",
Small Spark Concepts,https://www.crunchbase.com/organization/small-spark-concepts,,Private,For Profit,1-10,,Pre-Seed,2016-04-13,,2015-01-01,year,Active,,,1,1,Seed,1500,USD,1500,1500,USD,1500,Pre-Seed,1500,USD,1500,1500,USD,1500,Auto Nebula Capital Advisers Private Limited,1,"Great Lakes, Northeastern US",Information Technology,,,,,,Information Technology,"India, Pennsylvania, United States",
WentApps,https://www.crunchbase.com/organization/wentapps,,Private,For Profit,1-10,,Seed,2018-11-14,,2018-11-14,day,Active,,,1,1,Seed,1500,USD,1500,1500,USD,1500,Seed,1500,USD,1500,1500,USD,1500,,,Latin America,Software,,,,,,Software,"Posadas, Misiones, Argentina",
SoulPatching,https://www.crunchbase.com/organization/soulpatching,,Private,For Profit,1-10,,Pre-Seed,2018-11-01,,2017-01-01,year,Active,,,,1,Seed,1500,USD,1500,1500,USD,1500,Pre-Seed,1500,USD,1500,1500,USD,1500,Laguna Ventures LLC,1,,,,,,,,,,
Show de Ingressos,https://www.crunchbase.com/organization/show-de-ingressos,,Private,For Profit,11-50,Was Acquired,Venture - Series Unknown,2017-04-17,,2009-02-02,day,Closed,,,1,2,M&A,,,,,,,Venture - Series Unknown,1500,USD,1500,1500,USD,1500,Bossanova Investimentos,1,Latin America,"Commerce and Shopping, Events, Media and Entertainment",,,,,,"E-Commerce, Events, Ticketing","São Paulo, Sao Paulo, Brazil",
That{img},https://www.crunchbase.com/organization/that-img,,Private,For Profit,1-10,,Seed,2011-07-15,,2011-03-29,day,Closed,,,1,1,Seed,1500,USD,1500,1500,USD,1500,Seed,1500,USD,1500,1500,USD,1500,,,"Great Lakes, Midwestern US","Content and Publishing, Media and Entertainment",,,,,,Photography,"Duluth, Minnesota, United States",
barter.li,https://www.crunchbase.com/organization/barter-li,,Private,For Profit,1-10,,Seed,2014-01-20,,2014-01-11,day,Active,,,2,1,Seed,1500,USD,1500,1500,USD,1500,Seed,1500,USD,1500,1500,USD,1500,,,Asia-Pacific (APAC),"Community and Lifestyle, Education, Software",,,,,,"Communities, Education, Open Source","Kormangala, Karnataka, India",
Live 2 Learn Differently,https://www.crunchbase.com/organization/live-2-learn-differently,,Private,For Profit,1-10,,Equity Crowdfunding,2014-12-25,,2013-12-11,day,Closed,,,1,1,,1500,USD,1500,1500,USD,1500,Equity Crowdfunding,1500,USD,1500,1500,USD,1500,,,"Tampa Bay Area, East Coast, Southern US","Education, Software",,,,,,"Education, Software","Brandon, Florida, United States",
Moneybook2u.Com,https://www.crunchbase.com/organization/moneybook2u-com,,Private,For Profit,1-10,,Seed,2011-01-01,,2010-11-20,day,Active,,,2,1,Seed,1500,USD,1500,1500,USD,1500,Seed,1500,USD,1500,1500,USD,1500,,,Asia-Pacific (APAC),"Content and Publishing, Internet Services, Media and Entertainment",,,,,,"News, Social Media","Dhaka, Dhaka, Bangladesh",
E-Diversify Yourself,https://www.crunchbase.com/organization/e-diversify-yourself,,Private,For Profit,1-10,,Equity Crowdfunding,2014-09-03,,2013-10-01,day,Active,,,,1,,1500,USD,1500,1500,USD,1500,Equity Crowdfunding,1500,USD,1500,1500,USD,1500,,,"Washington DC Metro Area, East Coast, Southern US","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",,,,,,"Apparel, E-Commerce, Fashion, Lifestyle, Shopping","Upper Marlboro, Maryland, United States",
Startupeando,https://www.crunchbase.com/organization/startupeando,,Private,For Profit,1-10,,Seed,2012-01-02,,2011-01-01,year,Closed,,,,1,Seed,1500,USD,1500,1500,USD,1500,Seed,1500,USD,1500,1500,USD,1500,,,Latin America,"Content and Publishing, Information Technology, Media and Entertainment, Other, Social Impact",,,,,,"Information Services, News, Non Profit","São Paulo, Sao Paulo, Brazil",
Knock Knock,https://www.crunchbase.com/organization/knock-knock-2,,Private,For Profit,1-10,,Equity Crowdfunding,2014-07-30,,2014-06-28,day,Active,,,,1,,1500,USD,1500,1500,USD,1500,Equity Crowdfunding,1500,USD,1500,1500,USD,1500,,,Southern US,"Apps, Mobile, Other, Software",,,,,,"Mobile Apps, Service Industry, Software","Nashville, Tennessee, United States",
Sniffton Technologies (P) Ltd,https://www.crunchbase.com/organization/sniffton-technologies-p-ltd,,Private,For Profit,51-100,,Seed,2016-04-01,,2016-02-01,day,Active,,,2,1,Seed,100000,INR,1510,100000,INR,1510,Seed,100000,INR,1510,100000,INR,1510,,,Asia-Pacific (APAC),"Information Technology, Science and Engineering, Software",,,,,,"Information Technology, IT Infrastructure, Software Engineering","New Delhi, Delhi, India",
205 Media LTD,https://www.crunchbase.com/organization/205-media-ltd,,Private,For Profit,1-10,,Seed,2013-03-04,,2009-03-10,day,Active,,,1,1,Seed,1000,GBP,1511,1000,GBP,1511,Seed,1000,GBP,1511,1000,GBP,1511,Chris Mackie,1,"Europe, Middle East, and Africa (EMEA)","Design, Internet Services, Media and Entertainment, Sales and Marketing",,,,,,"Brand Marketing, Search Engine, SEO, Social Media, Web Design","London, England, United Kingdom",
Mall95store,https://www.crunchbase.com/organization/mall95store,,Private,For Profit,51-100,,Pre-Seed,2023-06-17,"Corporate Venture Capital, Private Equity Firm, Startup Competition",2023-04-20,day,Active,,"Private Equity, Secondary Market",1,2,Seed,40000,INR,488,40000,INR,488,Pre-Seed,116579,INR,1533,116579,INR,1533,"Mall95store, Dipesh Patel",2,Asia-Pacific (APAC),"Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing",,,,,,"E-Commerce, E-Commerce Platforms, Photography, Social Media Marketing","Nawada, Bihar, India",1
Blocery,https://www.crunchbase.com/organization/blocery,,Private,For Profit,11-50,,Seed,2021-03-01,,2018-01-01,year,Active,,,1,1,Seed,1700000,KRW,1542,1700000,KRW,1542,Seed,1700000,KRW,1542,1700000,KRW,1542,GBIC,1,"Asia-Pacific (APAC), Australasia","Food and Beverage, Transportation",,,,,,"Food Processing, Supply Chain Management","Sydney, New South Wales, Australia",
Maplace.co,https://www.crunchbase.com/organization/map-place,,Private,For Profit,1-10,,Seed,2015-09-20,,2014-03-03,day,Active,,,2,1,Seed,1000,GBP,1553,1000,GBP,1553,Seed,1000,GBP,1553,1000,GBP,1553,,,"Europe, Middle East, and Africa (EMEA)","Advertising, Hardware, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software",,,,,,"Advertising, Digital Media, Social Media, Social Media Marketing, Virtualization","London, England, United Kingdom",
Voum,https://www.crunchbase.com/organization/voum,,Private,For Profit,11-50,,Pre-Seed,2020-11-22,,2020-10-19,day,Active,,,1,1,Seed,100000,HTG,1556,100000,HTG,1556,Pre-Seed,100000,HTG,1556,100000,HTG,1556,,,Latin America,"Commerce and Shopping, Food and Beverage, Transportation",,,,,,"Delivery Service, E-Commerce, Food Delivery","Port Leogane, Ouest, Haiti",
Webupo,https://www.crunchbase.com/organization/webupo,,Private,For Profit,1-10,,Seed,2011-01-01,,2011-01-01,year,Closed,,,,1,Seed,1000,GBP,1557,1000,GBP,1557,Seed,1000,GBP,1557,1000,GBP,1557,,,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Content and Publishing, Internet Services, Other, Software",,,,,,"Marketplace, Social Bookmarking, Web Browsers","London, England, United Kingdom",
FailGo Solutions,https://www.crunchbase.com/organization/failgo-solutions,,Private,For Profit,,,Seed,2015-01-01,,2015-01-01,day,Closed,,,1,1,Seed,100000,INR,1580,100000,INR,1580,Seed,100000,INR,1580,100000,INR,1580,,,Asia-Pacific (APAC),"Advertising, Professional Services, Sales and Marketing",,,,,,"Advertising, Consulting, Social Media Marketing","Varanasi, Uttar Pradesh, India",
Giftah,https://www.crunchbase.com/organization/giftah,,Private,For Profit,1-10,,Seed,2009-01-21,,2008-12-01,day,Active,,,3,1,Seed,2000,CAD,1581,2000,CAD,1581,Seed,2000,CAD,1581,2000,CAD,1581,"Rezart Bajraktari, Nick Belyaev, Henry Finn",3,Great Lakes,"Commerce and Shopping, Financial Services",,,,,,"Auctions, E-Commerce, Gift Card, Shopping","Etobicoke, Ontario, Canada",
Nine Lanterns,https://www.crunchbase.com/organization/nine-lanterns,,Private,For Profit,11-50,Was Acquired,Pre-Seed,2001-03-02,,2001-01-01,year,Closed,,,1,1,M&A,3000,AUD,1586,3000,AUD,1586,Pre-Seed,3000,AUD,1586,3000,AUD,1586,Stephen Grocott,1,"Asia-Pacific (APAC), Australasia","Education, Software",,,,,,E-Learning,"Melbourne, Victoria, Australia",
Provider,https://www.crunchbase.com/organization/provider-59a4,,Private,For Profit,1-10,,Pre-Seed,2022-05-31,,2022-02-14,day,Active,,,2,1,Seed,125000,INR,1611,125000,INR,1611,Pre-Seed,125000,INR,1611,125000,INR,1611,Aim Capital (Earlier Aentor Finances),1,Asia-Pacific (APAC),Travel and Tourism,,,,,,Hospitality,"Varanasi, Uttar Pradesh, India",
Himan,https://www.crunchbase.com/organization/himan,,Private,For Profit,1-10,,Pre-Seed,2022-05-31,,2022-01-01,year,Active,,,2,1,Seed,125000,INR,1611,125000,INR,1611,Pre-Seed,125000,INR,1611,125000,INR,1611,Aim Capital (Earlier Aentor Finances),1,,,,,,,,,,
SellrBuyr Free Classifieds India,https://www.crunchbase.com/organization/sellrbuyr-free-classifieds-india,,Private,For Profit,10001+,,Angel,2014-08-12,,2014-02-14,day,Closed,,,1,1,Seed,100000,INR,1635,100000,INR,1635,Angel,100000,INR,1635,100000,INR,1635,,,Asia-Pacific (APAC),"Commerce and Shopping, Real Estate",,,,,,"Classifieds, Real Estate","Pudong, Shandong, China",
ATESH LABS - Lighting Lanterns Media Works,https://www.crunchbase.com/organization/atesh-labs-lighting-lanterns-media-works-private-limited,,Private,For Profit,1-10,,Pre-Seed,2021-06-04,,2020-06-23,day,Active,,,1,1,Seed,120000,INR,1646,120000,INR,1646,Pre-Seed,120000,INR,1646,120000,INR,1646,N PILLAI Gangadharan,1,Asia-Pacific (APAC),"Commerce and Shopping, Education, Software",,,,,,"E-Commerce, EdTech, Education, Skill Assessment, Software","Kanniyakumari, Tamil Nadu, India",
AQRL,https://www.crunchbase.com/organization/aqrl,,Private,For Profit,1-10,,Pre-Seed,2021-11-03,,2021-01-01,year,Active,,,2,2,Seed,,,,,,,Pre-Seed,125000,INR,1660,125000,INR,1660,StreakCap Ventures,1,Asia-Pacific (APAC),"Hardware, Science and Engineering, Sustainability",,,,,,"Environmental Engineering, Quantum Computing, Semiconductor","Noida, Uttar Pradesh, India",
Leorix,https://www.crunchbase.com/organization/leorix,,Private,For Profit,1-10,,Pre-Seed,2019-05-30,,2019-02-01,day,Closed,,,2,1,Seed,75000,SDG,1663,75000,SDG,1663,Pre-Seed,75000,SDG,1663,75000,SDG,1663,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Hardware, Internet Services, Lending and Investments, Manufacturing, Other, Science and Engineering, Software",,,,,,"Industrial Automation, Internet of Things, Real Time, Robotics, Trading Platform","Singapore, Central Region, Singapore",
Comparisim,https://www.crunchbase.com/organization/comparisim,,Private,For Profit,,,Seed,2014-03-28,,2012-01-01,year,Active,,,,1,Seed,1000,GBP,1664,1000,GBP,1664,Seed,1000,GBP,1664,1000,GBP,1664,,,"Europe, Middle East, and Africa (EMEA)",Mobile,,,,,,Mobile,"Newbury, West Berkshire, United Kingdom",
koshimbir.com,https://www.crunchbase.com/organization/koshimbir-com,,Private,For Profit,11-50,,Seed,2014-04-01,,2014-04-01,day,Closed,,,1,1,Seed,100000,INR,1669,100000,INR,1669,Seed,100000,INR,1669,100000,INR,1669,,,Asia-Pacific (APAC),"Commerce and Shopping, Internet Services",,,,,,"E-Commerce, Internet, Online Portals, Shopping","Pune, Maharashtra, India",
Upmint Finances,https://www.crunchbase.com/organization/upmint-finances,,Private,For Profit,1-10,,Pre-Seed,2022-02-02,,2021-05-01,month,Active,,,,1,Seed,125000,INR,1671,125000,INR,1671,Pre-Seed,125000,INR,1671,125000,INR,1671,Aim Capital (Earlier Aentor Finances),1,,"Blockchain and Cryptocurrency, Internet Services",,,,,,"Smart Contracts, Web3",,
Aquaponics Masters,https://www.crunchbase.com/organization/aquaponics-masters,,Private,For Profit,1-10,,Equity Crowdfunding,2019-11-05,,,,Active,,,1,1,,1673,USD,1673,1673,USD,1673,Equity Crowdfunding,1673,USD,1673,1673,USD,1673,,,"Greater New York Area, East Coast, Northeastern US",Professional Services,,,,,,Consulting,"Florida, New York, United States",
Sentel,https://www.crunchbase.com/organization/sentel-2,,Private,For Profit,11-50,,Pre-Seed,2022-01-09,,1998-01-01,year,Active,,,,1,Seed,125000,INR,1683,125000,INR,1683,Pre-Seed,125000,INR,1683,125000,INR,1683,,,"Europe, Middle East, and Africa (EMEA)",Hardware,,,,,,Telecommunications,"Belfast, Belfast, United Kingdom",
First Dollar,https://www.crunchbase.com/organization/first-dollar-9dcb,,Private,For Profit,,,Pre-Seed,2022-01-12,,2021-12-03,day,Active,,,,1,Seed,125000,INR,1694,125000,INR,1694,Pre-Seed,125000,INR,1694,125000,INR,1694,,,,,,,,,,,,
Property,https://www.crunchbase.com/organization/rod-thomas-property,,Private,For Profit,,,Seed,2016-01-01,,2016-01-01,day,Active,,,,1,Seed,1150,GBP,1695,1150,GBP,1695,Seed,1150,GBP,1695,1150,GBP,1695,Property,1,"Europe, Middle East, and Africa (EMEA)","Professional Services, Real Estate",,,,,,"Commercial Real Estate, Intellectual Property, Real Estate","York, York, United Kingdom",1
DroneUn,https://www.crunchbase.com/organization/droneun,,Private,For Profit,1-10,,Pre-Seed,2023-03-30,,2023-03-19,day,Active,,,1,1,Seed,1700,USD,1700,1700,USD,1700,Pre-Seed,1700,USD,1700,1700,USD,1700,,,Asia-Pacific (APAC),"Design, Software",,,,,,"Web Design, Web Development","Mumbai, Maharashtra, India",
PURE FOCUS,https://www.crunchbase.com/organization/pure-focus,,Private,For Profit,11-50,,Seed,2014-01-26,,2009-01-01,year,Active,,,1,1,Seed,1700,USD,1700,1700,USD,1700,Seed,1700,USD,1700,1700,USD,1700,Us Patent Commission,1,"Greater Los Angeles Area, West Coast, Western US","Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software",,,,,,"Analytics, Content Marketing, Marketing Automation, SaaS, Search Engine, SEO, Social Media, Software","Santa Monica, California, United States",
SAR Lith Batteries Pvt. Ltd.,https://www.crunchbase.com/organization/sar-lith-batteries-pvt-ltd,,Private,For Profit,51-100,,Pre-Seed,2021-08-28,,2018-01-01,year,Active,,,,1,Seed,125000,INR,1701,125000,INR,1701,Pre-Seed,125000,INR,1701,125000,INR,1701,Aim Capital (Earlier Aentor Finances),1,Asia-Pacific (APAC),"Energy, Science and Engineering",,,,,,"Battery, Chemical, Energy Storage","Bihar, Bihar, India",
Mirzuno,https://www.crunchbase.com/organization/mirzuno,,Private,For Profit,1-10,,Pre-Seed,2022-06-10,,2022-06-10,day,Active,,,3,1,Seed,25000000,IDR,1711,25000000,IDR,1711,Pre-Seed,25000000,IDR,1711,25000000,IDR,1711,"Achmad Fauzi, Mrs. Founder of Mirzuno, Eko Mulyono",3,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Consumer Goods, Design, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software",,,,,,"Cloud Computing, Cloud Infrastructure, Cloud Storage, Email, Furniture, Web Design, Web Development, Web Hosting","Jatiasih, Jawa Barat, Indonesia",
AIM Capital,https://www.crunchbase.com/organization/aim-capital,,Private,For Profit,1-10,,Pre-Seed,2021-02-10,,2019-01-01,year,Active,,,,1,Seed,125000,INR,1717,125000,INR,1717,Pre-Seed,125000,INR,1717,125000,INR,1717,Aim Capital (Earlier Aentor Finances),1,,"Financial Services, Lending and Investments, Professional Services",,,,,,"Financial Services, Hedge Funds, Risk Management, Wealth Management",,
Khetra,https://www.crunchbase.com/organization/khetra,,Private,For Profit,1-10,,Pre-Seed,2020-01-01,,2019-08-01,month,Active,,,4,1,Seed,1733,USD,1733,1733,USD,1733,Pre-Seed,1733,USD,1733,1733,USD,1733,,,Asia-Pacific (APAC),"Agriculture and Farming, Commerce and Shopping, Financial Services, Internet Services, Lending and Investments, Transportation",,,,,,"Agriculture, AgTech, E-Commerce, Internet, Marketplace, Supply Chain Management, Trading Platform","Bangalore, Karnataka, India",
Karnodhar,https://www.crunchbase.com/organization/karnodhar,,Private,For Profit,501-1000,,Series A,2023-04-27,,2023-04-19,day,Active,,,1,1,Early Stage Venture,184000,BDT,1733,184000,BDT,1733,Series A,184000,BDT,1733,184000,BDT,1733,Tamal Hadiul,1,Asia-Pacific (APAC),"Content and Publishing, Media and Entertainment",,,,,,"Digital Media, News, Publishing","Dhaka, Dhaka, Bangladesh",
Ninjas Cloud Games,https://www.crunchbase.com/organization/ninjas-cloud-games,,Private,For Profit,1-10,,Angel,2022-01-03,,2021-12-10,day,Active,,,,1,Seed,10000,BRL,1760,10000,BRL,1760,Angel,10000,BRL,1760,10000,BRL,1760,,,,"Gaming, Internet Services, Software",,,,,,"Cloud Computing, Gaming, Virtual Desktop",,
Savvy Scoop,https://www.crunchbase.com/organization/savvy-scoop,,Private,For Profit,1-10,,Pre-Seed,2019-01-01,,2019-01-01,day,Active,,,1,1,Seed,2500,AUD,1762,2500,AUD,1762,Pre-Seed,2500,AUD,1762,2500,AUD,1762,,,"Asia-Pacific (APAC), Australasia",Software,,,,,,Software,"Melbourne, Victoria, Australia",
UHF DIGITAL,https://www.crunchbase.com/organization/uhf-digital,,Private,For Profit,1-10,,Pre-Seed,2022-10-15,,2022-10-15,day,Active,,,1,1,Seed,1800,USD,1800,1800,USD,1800,Pre-Seed,1800,USD,1800,1800,USD,1800,,,Asia-Pacific (APAC),"Design, Software",,,,,,"Web Design, Web Development","Ranchi, Jharkhand, India",
MADT,https://www.crunchbase.com/organization/madt,,Private,For Profit,1-10,,Corporate Round,2019-06-18,,2011-11-01,day,Active,,,,1,,1818,USD,1818,1818,USD,1818,Corporate Round,1818,USD,1818,1818,USD,1818,,,"Europe, Middle East, and Africa (EMEA)","Information Technology, Internet Services, Software",,,,,,"DevOps, Internet","London, England, United Kingdom",
Hercle,https://www.crunchbase.com/organization/hercle-financial,,Private,For Profit,11-50,,Seed,2023-05-23,,2019-01-01,year,Active,,,,3,Seed,1700,EUR,1831,1700,EUR,1831,Seed,1700,EUR,1831,1700,EUR,1831,"Tenity, Kairos Partners, PranaVentures, Banca Sella Holding, Business Angels",5,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Financial Services, Payments, Software",,,,,,"Cryptocurrency, Financial Services, FinTech","Milano, Lombardia, Italy",
Green Meadow Products,https://www.crunchbase.com/organization/green-meadow-products,,Private,For Profit,1-10,,Pre-Seed,2014-04-14,,2012-06-22,day,Closed,,,1,1,Seed,1900,USD,1900,1900,USD,1900,Pre-Seed,1900,USD,1900,1900,USD,1900,,,Western US,"Community and Lifestyle, Health Care",,,,,,"Health Care, Pet","Boulder City, Nevada, United States",
Attired Z,https://www.crunchbase.com/organization/attired-z,,Private,For Profit,11-50,,Seed,2023-01-19,,2022-10-25,day,Active,,,2,1,Seed,7000,AED,1906,7000,AED,1906,Seed,7000,AED,1906,7000,AED,1906,Lakshay Aggarwal,1,Asia-Pacific (APAC),"Clothing and Apparel, Design, Other",,,,,,"Fashion, Generation Z","Agartala, Tripura, India",
ProEver,https://www.crunchbase.com/organization/proever,,Private,For Profit,,,Seed,2016-10-31,,2015-11-11,day,Active,,,,1,Seed,200000,JPY,1908,200000,JPY,1908,Seed,200000,JPY,1908,200000,JPY,1908,,,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Business Intelligence, Software","Tokyo, Tokyo, Japan",
Porthaven,https://www.crunchbase.com/organization/porthaven,,Private,For Profit,501-1000,Was Acquired,Venture - Series Unknown,2019-01-14,,2010-04-01,month,Active,,,1,2,M&A,1500,GBP,1931,1500,GBP,1931,Venture - Series Unknown,1500,GBP,1931,1500,GBP,1931,,,"Europe, Middle East, and Africa (EMEA)",Health Care,,,,,,"Health Care, Home Health Care","Stokenchurch, Oxfordshire, United Kingdom",
iMultiple,https://www.crunchbase.com/organization/imultiple,,Private,For Profit,1-10,,Pre-Seed,2020-12-10,,2009-09-20,day,Active,,,1,1,Seed,750000,NGN,1971,750000,NGN,1971,Pre-Seed,750000,NGN,1971,750000,NGN,1971,Ifeoluwa Wealth,1,"Europe, Middle East, and Africa (EMEA)","Advertising, Financial Services, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Digital Media, Financial Services, Information Services, Information Technology, Marketing, Social Media","Lagos, Lagos, Nigeria",
Apeman Boards,https://www.crunchbase.com/organization/apeman-boards,,Private,For Profit,,,Pre-Seed,2013-05-17,,,,Active,,,,1,Seed,40000,CZK,1973,40000,CZK,1973,Pre-Seed,40000,CZK,1973,40000,CZK,1973,eClub Prague,1,,"Commerce and Shopping, Community and Lifestyle, Manufacturing, Sports",,,,,,"Leisure, Manufacturing, Sporting Goods, Sports",,
Omnigrow Media,https://www.crunchbase.com/organization/omnigrow-media,,Private,For Profit,1-10,,Angel,2022-03-31,,2022-02-22,day,Active,,,3,1,Seed,150000,INR,1976,150000,INR,1976,Angel,150000,INR,1976,150000,INR,1976,"Pranjal Agarwal, Rishabh Jain",2,Asia-Pacific (APAC),"Apps, Commerce and Shopping, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software",,,,,,"Apps, Consulting, CRM, E-Commerce, E-Commerce Platforms, Internet, Web Development","Jaipur, Rajasthan, India",
Just Laundry,https://www.crunchbase.com/organization/just-laundry,,Private,For Profit,1-10,,Equity Crowdfunding,2019-02-28,,2016-01-01,year,Closed,,,2,1,,27850,ZAR,1979,27850,ZAR,1979,Equity Crowdfunding,27850,ZAR,1979,27850,ZAR,1979,,,"Europe, Middle East, and Africa (EMEA)","Apps, Clothing and Apparel, Mobile, Software",,,,,,"Apps, Laundry and Dry-cleaning, Mobile Apps","Johannesburg, NA - South Africa, South Africa",
Smartcoin,https://www.crunchbase.com/organization/smartcoin,Growing,Private,For Profit,1-10,,Debt Financing,2022-12-14,,2015-11-23,day,Active,,,3,7,Early Stage Venture,,,,,INR,,Series B,2000,USD,2000,2000,USD,2000,"BlackSoil, Northern Arc, JioGenNext, Lightrock, Vivriti Capital",11,Asia-Pacific (APAC),"Apps, Financial Services, Mobile, Software",,,,,,"Financial Services, Mobile Apps, Personal Finance","Bangalore, Karnataka, India",
Designer Brands,https://www.crunchbase.com/organization/designer-brands,Growing,Private,For Profit,10001+,Made Acquisitions,Angel,2022-06-01,,1969-01-01,year,Active,,,1,1,Seed,2000,USD,2000,2000,USD,2000,Angel,2000,USD,2000,2000,USD,2000,Adil Jabbar,1,"Great Lakes, Midwestern US","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Manufacturing",,High,,,,"Consumer Goods, Fashion, Manufacturing, Product Design, Retail, Shoes","Columbus, Ohio, United States",
poe,https://www.crunchbase.com/organization/poe,,Private,For Profit,1-10,,Pre-Seed,2017-03-02,,2018-01-01,year,Active,,,1,1,Seed,2000,USD,2000,2000,USD,2000,Pre-Seed,2000,USD,2000,2000,USD,2000,Laguna Ventures LLC,1,"Greater Los Angeles Area, West Coast, Western US","Consumer Electronics, Hardware, Health Care",,,,,,"Personal Health, Wearables, Wellness","Los Angeles, California, United States",
SDFC GROUP,https://www.crunchbase.com/organization/sdfc-group,,Private,For Profit,1-10,,Pre-Seed,2024-06-28,,2024-05-31,day,Active,,,1,1,Seed,2000,USD,2000,2000,USD,2000,Pre-Seed,2000,USD,2000,2000,USD,2000,,,Asia-Pacific (APAC),"Information Technology, Software",,,,,,"Information Technology, Software","Vadodara, Gujarat, India",
Wabi,https://www.crunchbase.com/organization/wabi-2c5b,,Private,For Profit,101-250,,Series A,2019-01-01,,2019-01-01,day,Active,,,4,2,Early Stage Venture,1000,USD,1000,1000,USD,1000,Series A,2000,USD,2000,2000,USD,2000,The Coca-Cola Company,1,Latin America,"Commerce and Shopping, Food and Beverage",,,,,,"E-Commerce, Food and Beverage, Grocery","Buenos Aires, Distrito Federal, Argentina",
AIVIA,https://www.crunchbase.com/organization/aivia-io,,Private,For Profit,1-10,,Seed,2018-01-31,,2021-04-25,day,Active,,,5,2,Seed,1000,USD,1000,1000,USD,1000,Seed,2000,USD,2000,2000,USD,2000,,,"Asia-Pacific (APAC), Australasia","Blockchain and Cryptocurrency, Consumer Electronics, Financial Services, Hardware, Information Technology, Other, Software",,,,,,"Blockchain, Computer, Financial Services, Information Technology, Software","Kingstown, New South Wales, Australia",
Avante Asset Management International,https://www.crunchbase.com/organization/avante-asset-management-international,Growing,Private,For Profit,1-10,,Pre-Seed,2024-01-15,,2023-01-01,year,Active,,,1,1,Seed,2000,USD,2000,2000,USD,2000,Pre-Seed,2000,USD,2000,2000,USD,2000,,,,"Agriculture and Farming, Financial Services",,High,,,,"Agriculture, AgTech, Financial Services, FinTech, Insurance, InsurTech",,
ICONIC,https://www.crunchbase.com/organization/iconic-53cc,,Private,For Profit,1-10,,Pre-Seed,2017-12-17,,2017-12-17,day,Active,,,1,1,Seed,2000,USD,2000,2000,USD,2000,Pre-Seed,2000,USD,2000,2000,USD,2000,,,"Greater New York Area, East Coast, Northeastern US",Commerce and Shopping,,,,,,E-Commerce,"New York, New York, United States",
Serch,https://www.crunchbase.com/organization/serch,,Private,For Profit,1-10,,Pre-Seed,2024-04-04,,2023-01-01,day,Active,,,1,1,Seed,2000,USD,2000,2000,USD,2000,Pre-Seed,2000,USD,2000,2000,USD,2000,"Hesham Zreik, Bashar Hamood, FasterCapital",3,"Europe, Middle East, and Africa (EMEA)","Other, Real Estate",,,,,,"Building Maintenance, Home Decor, Home Improvement, Home Renovation, Home Services, Professional Services, Real Estate, Residential, Service Industry","Abuja, Federal Capital Territory, Nigeria",
